ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
,simple,,Dây ?àn Guitar Acoustic Alice A406,1,,visible,," Dây ?àn <strong>Guitar acoustic Alice A406</strong><br /> - Dây Alice A406 có ch?t l??ng âm thanh t?t, ?? b?n cao, ít g? sét<br /> - B? s?n ph?m g?m 6 dây, nguyên h?p<br />    ",,,taxable,,1,,,,,,,,,,31.000 ?,77.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-Dan-Gu.jpg,,,,,,,,,
,simple,,Bô? máy Lên Dây ?àn Guitar Tuner ET-33 cao câ?p + pick Alice (co? pin),1,,visible,," Tuner ET-33 có th? s? d?ng cho các nh?c c? Guitar Bass (B), Guitar (G), Ukulele (U), Violin (V).   <ul> \t<li>Có th? xoay 360 ??.</li> \t<li>Màn hình d? nhìn, hi?n th? rõ ràng</li> \t<li>Pin: CR2032</li> \t<li>Dùng cho Chromatic (C)- Bass (B)- Guitar (G)- Ukulele (U) và Violin (V).</li> \t<li>Màu ?en</li> </ul> ",,,taxable,,1,,,,,,,,,,69.000 ?,99.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo?-may-L.jpg,,,,,,,,,
,simple,,B? Dây ?àn Guitar Acoustic D&#x27;Addario EZ890 (Cam k?t 100% hàng hãng USA),1,,visible,, Ch?t li?u cao c?p    ?? b?n cao    C?: 9; c? dây m?m làm cho b?n không b? ?au tay    Ti?ng hay; t?o s? t? tin cho ng??i ch?i ?àn  ,,,taxable,,1,,,,,,,,,,107.000 ?,149.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,Bao da guitar 3 l?p YAMAHA 2 dây ch?c ch?n,1,,visible,," Thông tin s?n ph?m:<br /> - S? l?p: 3<br /> - S? ng?n: 3<br /> - Ch?t li?u: Bao da<br /> - Dây ?eo: 2 dây, chi?u dài tùy bi?n. 1 quai xách bên hông.  ",,,taxable,,1,,,,,,,,,,125.100 ?,169.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bao-da-gui.jpg,,,,,,,,,
,simple,,Dây l? guitar ( Dây s? 2),1,,visible,,"S?n ph?m ?ã ???c ki?m tra ch?t l??ng t?i Kênh Bán ?àn"",""model"":{""@type"":""ProductModel"",""name"":""Dây ?àn guitar""},""sku"":""AL901MEAAJ22XNVNAMZ-40122893"",""category"":""Truy?n thông, Âm nh?c & Sách > Nh?c c? > Ghi-ta > Ph? ki?n ghi-ta & bass",,,taxable,,1,,,,,,,,,,9.000 ?,16.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-le-gui.jpg,,,,,,,,,
,simple,,Dây 6 li (dây Line) c?m ?àn Guitar dài 6m,1,,visible,,"<h2><strong><span style=\""font-size: 22.0px;\"">Line in 6 ly c?m t? Guitar/Cajon/Ukulele ??n âmply. M?t d?ng c? ph?i có khi b?n mu?n truy?n âm thanh c?a nh?c c? ra loa.</span></strong></h2>\r \r <p style=\""text-align: center;\""><span style=\""font-size: 22.0px;\""><a href=\""https://vn-live.slatic.net/v2/resize/products/101503347-ab376bce90d8078353278b1c29fcc9fc.jpg\""><img alt=\""day-line-in-guitar-fender\"" src=\""https://vn-live.slatic.net/v2/resize/products/101503347-ab376bce90d8078353278b1c29fcc9fc.jpg\"" style=\""height: 509.0px;width: 509.0px;\""/></a></span> \r \r  <span style=\""font-size: 22.0px;\"">V?i hai ??u 6 mm- chi?u dài 5m- dây c?m t? nh?c c? ra loa r?t thích h?p s? d?ng cho nh?ng bu?i ca nh?c c?n có âm thanh l?n- ho?c khi âm thanh c?a nh?c c? không ?? nghe.</span> \r ",,,taxable,,1,,,,,,,,,,129.000 ?,240.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-6-li-(.jpg,,,,,,,,,
,simple,,B? H?p 6 Dây ?àn Guitar Acoustic D&#x27;Addario EJ15 Cao C?p + Pick Alice (c?? 10),1,,visible,,"<ul> \t<li>D&#39;Addario EJ15 là lý t??ng cho ng??i m?i b?t ??u ho?c b?t k? ng???i ch?i mà thích m?t giai ?i?u nh? nhàng và d? u?n. Phosphor Bronze ?ã ???c gi?i thi?u ?? làm chu?i b?ng D&#39;Addario vào n?m 1974 và ?ã tr? thành ??ng ngh?a v?i ?m áp, t??i sáng, và c?ng cân b?ng giai ?i?u âm thanh. dây D&#39;Addario Phosphor Bronze là chính xác v?t th??ng v?i phosphor ch?ng ?n mòn ??ng lên, hình l?c giác, lõi thép carbon cao rút ra m?t cách c?n th?n. K?t qu? là lâu dài, giai ?i?u âm t??i sáng v?i ng? ?i?u tuy?t v?i. D&#39;Addario c?a gauge acoustic guitar b? nh? nh?t, n?i ti?ng v?i tuy?t v?i, giai ?i?u lâu dài c?a mình và ch?i m?t cách d? dàng ?u tiên cho ?m áp, t??i sáng, và giai ?i?u âm thanh cân b?ng t?t c?a nó thân thi?n v?i môi tr??ng, kh? n?ng ch?ng ?n mòn bao bì cho các chu?i mà luôn luôn t??i S?n xu?t t?i U.S.A. v? ch?t l??ng và hi?u su?t cao nh?t Chu?i ??ng h?: ??ng b?ng thép .010, 0,014, Phosphor Bronze V?t th??ng 0,023, 0,030, 0,039, 0,047.</li> \t<li>Dây ??ng c?a D&#39;Addario là m?u dây ?àn guitar luôn có lõi dây làm b?ng thép pha carbon, hình l?c giác, ch? tác b?ng công ngh? hi?n ??i, ?? b?n cao, bao bì thân thi?n v?i môi tr??ng. M?t ?i?u l?u ý: dây guitar c?a hãng này ch? s?n xu?t t?i M? (Made in USA).</li> \t<li>Ghe? th?m shop ?ê? tham kha?o thêm ca?c do?ng dây D&#39;Addario:</li> \t<li>Dây D&#39;Addario cho Guitar Acoustic: \t<ul> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EJ10 (c?? 10)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EJ13 (c?? 11)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EJ26 (c?? 11)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EXP26 (c?? 11)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EXP16 (c?? 12)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EZ910 (c?? 11)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EZ900 (c?? 10)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EZ920 (c?? 12)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario Nickel Bronze NB1152</li> \t</ul> \t</li> \t<li>Dây D&#39;Addario cho Guitar Classic: \t<ul> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ45 (nilon trong suô?t - Normal Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ46 (nilon trong suô?t - Hard Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ47 (nilon trong suô?t - Normal Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ48 (nilon trong suô?t - Hard Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ49 (nilon ?en - Normal Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ50 (nilon ?en - Hard Tension</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ27H (nilon trong suô?t - Hard Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ27N (nilon trong suô?t - Normal Tension)</li> \t</ul> \t</li> \t<li>Dây D&#39;Addario cho Guitar ?iê?n: \t<ul> \t\t<li>B? H?p 6 Dây ?àn Guitar Electric D&#39;Addario EXL120 (c?? 9/42)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Electric D&#39;Addario EXL110 (c?? 10/46)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Electric D&#39;Addario EXL140 (c?? 10/52)</li> \t</ul> \t</li> </ul> ",,,taxable,,1,,,,,,,,,,149.000 ?,250.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Hop-6-D.jpg,,,,,,,,,
,simple,,Dây ?àn guitar acoustic Daddario-EZ910,1,,visible,," EZ910 là dây c? 11, lo?i này làm cho ti?ng c?a cây ?àn vang to.  D'addario là nhà s?n xu?t dây guitar hàng ??u trên th? gi?i. Các hãng  guitar n?i ti?ng th??ng dùng dây c?a hãng này cho cây ?àn c?a h?.  <p style=\""text-align:justify;\"">D'Addario EZ910 ???c cu?n ??ng t? l?  85/15 cung c?p cho cây ?àn c?a b?n âm thanh t??i sáng. Dây ??ng 85/15  k?t h?p v?i ?? sáng nét c?a dây h?p kim 80/20, cùng v?i ?? b?n tuy?t v?i  c?a các dây ??ng phosphor. Các dây qu?n Bronze 85/15 có ?? chính xác  cao, lõi thép l?c giác có hàm l??ng carbon cao t?o giai ?i?u sáng, âm  ?i?u tuy?t v?i và tu?i th? dây cao.    <p style=\""text-align:justify;\"">D'Addario EZ910 kích c? 11-52, lo?i Light v?i thông s? chi ti?t sau:  <table border=\""1\"" cellpadding=\""0\"" cellspacing=\""0\"" style=\""margin: auto;\""><tbody><tr><td valign=\""top\"" style=\""width: 123px;\"">     </td> <td style=\""text-align:center; width: 246px;\"" colspan=\""2\"" valign=\""top\"">  <strong><span lang=\""en-us\"">Kích th??c</span></strong>  </td> <td style=\""text-align:center; width: 247px;\"" colspan=\""2\"" valign=\""top\"">  <strong><span lang=\""en-us\"">Tension</span></strong>  </td> </tr><tr><td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  <strong><span lang=\""en-us\"">Note</span></strong>  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  <strong><span lang=\""en-us\"">Inch</span></strong>  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  <strong><span lang=\""en-us\"">Mm</span></strong>  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  <strong><span lang=\""en-us\"">Ibs</span></strong>  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  <strong><span lang=\""en-us\"">kg</span></strong>  </td> </tr><tr><td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  E  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  0.011  </td> <td style=\""text-align:center;\"">0.28</td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">19.6</td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  8.89  </td> </tr><tr><td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  B  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  0.015  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  0.38  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  20.5  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  9.30  </td> </tr><tr><td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  G  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  0.024  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  0.62  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">30.0</td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  13.61  </td> </tr><tr><td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  D  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  0.032  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  0.81  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  30.2  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  13.70  </td> </tr><tr><td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  A  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  0.042  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  1.07  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  29.1  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  13.20  </td> </tr><tr><td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  E  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  <span lang=\""en-us\"">0.052</span>  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  1.32  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  25.0  </td> <td style=\""text-align:center; width: 123px;\"" valign=\""top\"">  11.34 </td></tr></tbody></table>",,,taxable,,1,,,,,,,,,,125.000 ?,190.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,Dây ?àn guitar acoustic Alice Strings-A406 + 10 Pick,1,,visible,,"<p data-spm-anchor-id=\""a2o4n.prod.0.i4.55b8631dWOFKQE\"">Alice; m?t th??ng hi?u n?i ti?ng, các s?n ph?m guitar nói chung và dây guitar nói riêng ??u ???c s?n xu?t theo quy trình công ngh? tiên ti?n, cho ra m?t s?n ph?m ch?t l??ng t?t nh?t. Ph?i nói các s?n ph?m c?a Gibson ??u tr?i qua quá trình ki?m tra g?t gao tr??c khi tung ra th? tr??ng vì th? các b?n yên tâm khi s? d?ng dây ?àn c?a th??ng hi?u này.   Ch?t li?u dây ???c làm t? thép, có ?? c?ng giãn t?t, mang l?i cho b?n giai ?i?u m?nh m?, ?m áp và ?n ??nh.   Thông s? k? thu?t ???c in rõ trên bao bì "",""model"":{""@type"":""ProductModel"",""name"":""Ph? Ki?n""},""sku"":""OE680MEAAHSZ5SVNAMZ-37225477"",""category"":""Truy?n thông, Âm nh?c & Sách > Nh?c c? > Ph? ki?n âm nh?c > Ph? ki?n Ghi-ta & Bass",,,taxable,,1,,,,,,,,,,29.000 ?,60.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,Máy Lên Dây ?àn Ghi-ta / Ukulele / Violin / Guitar Bass,1,,visible,," Thông Tin Chi Ti?t:    Ch?t Li?u Cao C?p    Ch?nh ???c(Ghi-ta / Ghi-ta Bas / Ukulele /Violin / Ukulele)    Chíp ?i?n T? ?? Chính Xác Cao    Pin ??ng H? Thông D?ng    <img alt=\""\"" src=\""https://vn-live.slatic.net/v2/resize/products/S-100028854-8646b1773b1b2ebf565d57af75e60408.jpg\"" style=\""height:500px; width:500px\"" />  ",,,taxable,,1,,,,,,,,,,80.000 ?,100.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/May-Len-Da.jpg,,,,,,,,,
,simple,,DÂY ?ÀN GUITAR CLASSIC ALICE AC130,1,,visible,, ,,,taxable,,1,,,,,,,,,,78.000 ?,85.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/DAY-DAN-GU.jpg,,,,,,,,,
,simple,,B? Dây ?àn Guitar Classic D&#x27;Addario EJ27N - Hãng phân ph?i chính th?c (Dây Nylon Ghi-ta c? ?i?n),1,,visible,," Dây ?àn Guitar Classic D&#39;Addario EJ27N là dòng dây Nylon lo?i Normal Tension. Lo?i dây này có ?? c?ng v?a ph?i, phù h?p v?i ng??i b?t ??u ch?i c?ng nh? ch?i chuyên nghi?p.    B? dây g?m 3 dây Treble b?ng Nylon và 3 dây Bass ???c qu?n b?ng ??ng m? b?c trên lõi Nylon cho giai ?i?u ?m áp và ??ng b?.         <iframe frameborder=\""0\"" height=\""315\"" src=\""https://www.youtube.com/embed/girBK8X-vVc\"" width=\""560\""></iframe>  ",,,taxable,,1,,,,,,,,,,143.000 ?,169.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,Dây ukulele Aquila,1,,visible,,S?n ph?m ?ã ???c ki?m tra ch?t l??ng t?i Kênh Bán ?àn,,,taxable,,1,,,,,,,,,,49.000 ?,55.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-ukulel.jpg,,,,,,,,,
,simple,,B? H?p 6 Dây ?àn Guitar Acoustic D&#x27;Addario EJ13 Cao C?p + Pick Alice (c?? 11),1,,visible,,"<ul> \t<li>Dây ??ng (Bronze Acoustic Guitar Strings) còn ???c g?i là dây 80/20 v?i ý ngh?a t? l? ??ng chi?m 80% thành ph?n c?u t?o t?ng s?i dây (20% còn l?i là k?m ho?c thi?c), ?ây chính là m?u dây kim lo?i ??u tiên thi?t k? dành cho ?àn guitar acoustic. Vào nh?ng n?m 1930, John D&#39;Addario Sr. và John D&#39;Angelico l?a ch?n dây ??ng cho m?t k? ho?ch phát tri?n th??ng hi?u D&#39;Addario quy mô và b?n v?ng, chúng ngay l?p t?c tr? nên ph? bi?n, ???c ghi nh?n là có ch?t âm sâu & rõ ti?ng, ngoài ra chúng còn nh?n ???c nhi?u tình c?m t? nh?ng ng??i ch?i yêu thích các thi?t k? truy?n th?ng v?i b? dày l?ch s? lâu dài.</li> \t<li>Dây ??ng c?a D&#39;Addario là m?u dây ?àn guitar luôn có lõi dây làm b?ng thép pha carbon, hình l?c giác, ch? tác b?ng công ngh? hi?n ??i, ?? b?n cao, bao bì thân thi?n v?i môi tr??ng. M?t ?i?u l?u ý: dây guitar c?a hãng này ch? s?n xu?t t?i M? (Made in USA).</li> \t<li>Ghe? th?m shop ?ê? tham kha?o thêm ca?c do?ng dây D&#39;Addario:</li> \t<li>Dây D&#39;Addario cho Guitar Acoustic: \t<ul> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EJ10 (c?? 10)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EJ13 (c?? 11)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EJ26 (c?? 11)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EXP26 (c?? 11)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EXP16 (c?? 12)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EZ910 (c?? 11)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EZ900 (c?? 10)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario EZ920 (c?? 12)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Acoustic D&#39;Addario Nickel Bronze NB1152</li> \t</ul> \t</li> \t<li>Dây D&#39;Addario cho Guitar Classic: \t<ul> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ45 (nilon trong suô?t - Normal Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ46 (nilon trong suô?t - Hard Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ47 (nilon trong suô?t - Normal Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ48 (nilon trong suô?t - Hard Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ49 (nilon ?en - Normal Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ50 (nilon ?en - Hard Tension</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ27H (nilon trong suô?t - Hard Tension)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Classic D&#39;Addario EJ27N (nilon trong suô?t - Normal Tension)</li> \t</ul> \t</li> \t<li>Dây D&#39;Addario cho Guitar ?iê?n: \t<ul> \t\t<li>B? H?p 6 Dây ?àn Guitar Electric D&#39;Addario EXL120 (c?? 9/42)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Electric D&#39;Addario EXL110 (c?? 10/46)</li> \t\t<li>B? H?p 6 Dây ?àn Guitar Electric D&#39;Addario EXL140 (c?? 10/52)</li> \t</ul> \t</li> </ul> ",,,taxable,,1,,,,,,,,,,149.000 ?,260.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Hop-6-D.jpg,,,,,,,,,
,simple,,DÂY GUITAR CLASSIC AC130 + T?NG 1 PHÍM GÃY,1,,visible,," "",""model"":{""@type"":""ProductModel"",""name"":""B? 6 DÂY GUITAR CLASSIC AC130 (DÂY NILON)""},""sku"":""AL901MEAAIMODMVNAMZ-39184555"",""category"":""Truy?n thông, Âm nh?c & Sách > Nh?c c? > Ph? ki?n âm nh?c > Ph? ki?n Ghi-ta & Bass",,,taxable,,1,,,,,,,,,,85.000 ?,120.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/DAY-GUITAR.jpg,,,,,,,,,
,simple,,X??ng r?ng Nón ??u Lâu Ch?i ?àn Guitar Mexico H?nh Phúc Ngày Ch?t Hình Minh H?a Hình Hoa Kim Lo?i Vòng Tay Chu?i Quà T?ng B? Trang S?c dây Chuy?n Trang Trí-qu?c t?,1,,visible,," "",""model"":{""@type"":""ProductModel"",""name"":""sku00159410f12406""},""sku"":""NO128OTAAO0BC9VNAMZ-50608900"",""category"":""??ng h?, M?t kính, Trang s?c > Trang s?c > Trang s?c n? > Trang s?c th?i trang > Vòng tay",,,taxable,,1,,,,,,,,,,583.000 ?,648.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xuong-rong.jpg,,,,,,,,,
,simple,,(Giá r? Túi D? Phòng Dây + Tam Giác Plectrum &amp; ??a Ph??ng Kho 2 Ngày Giao Hàng) 21 inch 12 Màu Soprano Ukulele B? ?? Âm Nylon 4 Dây ?àn Ukulele Nhi?u Màu S?c ?àn Guitar Mini D?ng C? Âm Nh?c,1,,visible,,"<p style=\""text-align: center;\""><strong>(Free Bag+Spare String+Triangular Plectrum & Local Warehouse 2 Days Delivery)</strong>    <img alt=\""\"" src=\""https://ae01.alicdn.com/kf/HTB1biJpQFXXXXcBXXXXq6xXFXXXa/223396708/HTB1biJpQFXXXXcBXXXXq6xXFXXXa.jpg?size=204216&height=800&width=800&hash=493159d18f1f64a5145320bc57160cfd\"" />    <strong>ABOUT UKULELE</strong><br /> Ukuleles are a string instrument made from a hollow soundboard and four strings. They look like a mini guitar. They have an hourglass base and a fingerboard neck. Often, ukulele manufacturers make the strings from stainless steel or nylon, and the instrument&#39;s tuning should be (in order) the notes of G, C, E and A.<br /> <br /> <strong>Feature</strong><br /> This Ukulele is a soprano version that has a basswood body and nylon strings. <br /> 1,Hricane makes High quality constructed Ukuleles. It&#39;s not top of the line mind you but it&#39;s a good solid instrument perfect for starting out and beyond. <br /> 2,Hricane Ukulele include a Gray neck fingerboard with sturdy 15 brass frets . <br /> 3,This set comes with a high quality gig bag, the gig bag with a shoulder strap that can be taken on and off.<br /> 4,The Ukulele is remarkably lightweight. This in combination with the nylon strings makes this instrument a good choice for children who are learning. <br /> 5,Hricane ukulele has the highest pitch of all of the ukuleles,it has a clear and joyful sound <br /> <br /> <strong>ATTENTION</strong><br /> The strings need to be tightened when it arrives. You do this by turning the 4 white knobs towards you. Turning them away from you loosens the strings. Their sound quality increases with time as they age. What it sounds like when it first arrives isn&#39;t exactly what it will sound like a few weeks or months down the road,with time the sound becomes richer. <br /> <br /> It would be a wonderful gift for child or adult alike. Usable by musicians of ALL levels. It really provides so much for such a small instrument!    <strong>Attentative Carved Guitar Head</strong>   <table> \t<tbody> \t\t<tr> \t\t\t<td> \t\t\t <img src=\""https://vn-live.slatic.net/v2/resize/products/S-100025305-7f1723ea473e3bf89015a139c18bb2c5.jpg\"" />  \t\t\t</td> \t\t</tr> \t</tbody> </table>   A good head can give a player a good impression on the guitar.<br /> Also,players are willing to spend more time on playing it.   <table> \t<tbody> \t\t<tr> \t\t\t<td> \t\t\t <img src=\""https://vn-live.slatic.net/v2/resize/products/S-100025305-a7620167db192c325380070bf35e0260.jpg\"" />  \t\t\t</td> \t\t\t<td> \t\t\t <img src=\""https://vn-live.slatic.net/v2/resize/products/S-100025305-71bca1fc45b470a55416298810f1d149.jpg\"" />  \t\t\t</td> \t\t\t<td> \t\t\t <img src=\""https://vn-live.slatic.net/v2/resize/products/S-100025305-35f9a991d9d2396c2f1836bd3f148194.jpg\"" />  \t\t\t</td> \t\t</tr> \t\t<tr> \t\t\t<td> </td> \t\t\t<td> </td> \t\t\t<td> </td> \t\t</tr> \t</tbody> </table>   <img src=\""https://cbu01.alicdn.com/img/ibank/2017/625/158/3783851526_422695635.jpg\"" /><img alt=\""image\"" src=\""https://ae01.alicdn.com/kf/HTB14XukKpXXXXcJXFXXq6xXFXXXu/225909703/HTB14XukKpXXXXcJXFXXq6xXFXXXu.jpg\"" /><img src=\""https://ae01.alicdn.com/kf/HTB14WhAOFXXXXaCapXXq6xXFXXXo/206251850/HTB14WhAOFXXXXaCapXXq6xXFXXXo.jpg\"" /><img alt=\""image\"" src=\""https://vn-live.slatic.net/v2/resize/products/S-100025305-7780331a0d11f434f082c8272cebdbe5.jpg\"" />  "",""model"":{""@type"":""ProductModel"",""name"":""21 Inch 15 Colors Soprano Ukulele""},""sku"":""AS087MEAA76NXDVNAMZ-13228017"",""category"":""Truy?n thông, Âm nh?c & Sách > Nh?c c? > Ghi-ta > ?àn Ukulele",,,taxable,,1,,,,,,,,,,460.000 ?,676.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/(Gia-re-Tu.jpg,,,,,,,,,
